,FirstBlood,WardsPlacedDiff,WardsDestroyedDiff,KillsDiff,AssistsDiff,Dragons,Heralds,TowersDestroyedDiff,GoldDiff,AvgLevelDiff,ExperienceDiff,CSdiff,JungleMinionsKilledDiff
6247,0,36,-1,3,7,1,1,0,1280,0.1999999999999993,370,-42,2
3305,1,13,1,-7,-11,0,-1,0,-4939,-0.7999999999999998,-3731,-37,-33
7961,1,1,1,-4,-11,1,0,0,-1417,0.0,860,22,8
6033,0,4,1,2,4,-1,0,0,1127,0.40000000000000036,1908,22,0
9843,0,21,-2,1,1,-1,-1,0,-162,0.40000000000000036,1520,-8,5
9381,0,119,-1,-3,-1,1,0,0,-1817,-0.40000000000000036,-1854,-39,-7
4260,0,-5,3,4,8,1,0,0,1867,0.6000000000000005,1838,33,-29
1817,0,57,0,3,1,-1,1,0,2343,0.7999999999999998,2878,39,-4
9400,1,1,-3,2,4,1,0,0,2037,0.40000000000000036,2483,35,35
9028,0,3,-1,-4,-6,-1,0,0,-3688,-0.6000000000000005,-2808,-44,-8
184,1,-24,1,-1,-2,0,0,0,-2049,-0.40000000000000036,-2340,-63,-1
5457,0,-5,-3,-4,-9,-1,-1,-1,-4413,-0.40000000000000036,-1993,-90,-15
2784,0,-2,-2,-1,-4,0,1,0,-667,0.40000000000000036,1243,-51,25
1872,0,-3,-1,-6,-6,-1,1,0,-2955,-0.5999999999999996,-2776,-41,9
4627,1,-6,-1,-2,0,0,-1,-1,-1726,-0.20000000000000018,63,-3,22
2554,0,2,1,-2,-2,1,1,0,-300,0.0,451,35,-7
368,1,3,5,2,0,0,0,0,1588,0.0,1331,26,-10
6977,0,45,1,-6,-4,-1,0,0,-2884,-0.7999999999999998,-3321,-24,-23
2512,1,-9,3,7,4,0,0,0,2501,0.8000000000000007,2298,-4,-8
1494,1,-75,-1,-1,1,-1,1,0,-713,0.20000000000000018,103,-8,19
4864,0,-3,5,-5,1,-1,0,0,-1966,-0.6000000000000005,-3591,-6,-17
6129,0,4,-2,1,5,-1,1,0,-185,-0.20000000000000018,-1101,-17,-17
5113,1,3,0,3,4,-1,1,0,517,0.40000000000000036,585,-30,-16
9282,0,7,-6,-3,-3,-1,0,0,-1396,0.40000000000000036,-92,-36,15
5312,1,4,1,-3,-7,1,0,0,-2663,-0.7999999999999998,-2578,-45,-5
4139,1,6,-3,4,2,0,1,1,4570,0.40000000000000036,2205,72,8
802,0,-4,3,-1,0,1,0,0,93,-0.20000000000000018,-1276,-26,-5
9863,0,-21,-1,-2,0,-1,1,2,600,0.20000000000000018,289,9,-3
7890,0,11,-2,4,5,-1,0,0,2748,0.20000000000000018,2277,13,0
6802,1,-1,0,-3,-6,-1,1,0,-2269,0.0,-1616,-26,-4
2188,1,-1,1,1,2,0,0,0,231,0.39999999999999947,-446,-9,0
896,0,107,-1,-2,-3,-1,-1,-1,-1561,0.20000000000000018,925,47,5
1435,0,2,-1,4,5,1,0,0,2294,0.39999999999999947,1383,18,-19
7790,0,5,-3,-8,-9,1,-1,0,-4215,-0.39999999999999947,-1902,-26,7
3522,0,19,-6,-5,-4,0,0,0,-1167,-0.20000000000000018,-1265,38,-2
3269,0,-9,0,-3,-3,-1,-1,0,-1159,-0.20000000000000018,-73,-9,4
6150,1,-2,-1,-1,-2,-1,0,0,-399,-0.40000000000000036,-868,-8,4
1520,1,27,-2,8,11,1,0,0,4373,1.0,4286,19,12
9227,1,32,2,3,5,-1,0,0,-2107,-0.6000000000000005,-1458,-17,-21
4374,0,-4,-3,-1,1,-1,-1,0,-620,-0.40000000000000036,-1984,-23,-14
7218,0,30,-3,1,6,0,-1,0,-559,-0.20000000000000018,-794,-30,-9
1684,0,-6,1,-1,-5,-1,1,0,-1042,-0.40000000000000036,-2030,2,-40
5727,1,-125,-2,-3,-1,0,-1,-1,-3364,-0.40000000000000036,-1990,-22,-6
4498,0,134,0,0,1,0,0,0,759,0.0,467,0,-2
1275,0,0,-1,-1,0,-1,0,0,-623,0.0,1024,0,5
7468,1,0,1,1,-1,1,0,0,782,0.40000000000000036,1642,20,8
8774,0,-24,1,1,2,1,-1,0,-266,-0.20000000000000018,-613,-32,3
4679,0,1,-1,-5,-6,1,-1,0,-3447,-0.6000000000000005,-3324,-56,-21
5843,0,23,1,-4,-9,-1,0,0,-2138,0.0,-990,-35,-2
5734,1,5,2,2,5,1,0,0,2249,0.40000000000000036,2480,12,8
3081,1,0,0,4,1,0,0,0,2008,0.7999999999999998,2566,15,-5
7086,0,6,1,-4,0,1,0,0,-1079,-0.40000000000000036,-2292,1,-16
9814,1,-70,0,-2,1,-1,0,0,631,-0.40000000000000036,-265,11,14
3607,0,-72,-3,-1,-5,-1,0,0,-1838,-0.20000000000000018,-366,-11,4
2877,0,4,0,-1,0,-1,0,0,-1833,-0.20000000000000018,-917,-45,-9
7491,0,-14,1,-2,-8,-1,0,0,-437,0.20000000000000018,-1284,12,4
1101,1,-39,0,12,17,0,0,0,4611,1.0,3311,13,0
5485,0,-36,0,-7,-14,0,1,0,-3919,-1.0,-3135,-8,-15
3924,0,3,0,1,1,-1,0,0,421,0.0,-160,7,-7
1542,1,2,-4,4,7,-1,0,0,4051,0.40000000000000036,1394,18,-1
8390,1,-20,0,-1,-2,-1,0,0,-313,0.0,-1056,10,-11
7138,0,5,2,-5,-9,-1,-1,0,-2115,-0.20000000000000018,-456,22,-16
5200,1,19,-1,1,1,-1,0,0,-384,-0.40000000000000036,-1408,3,-12
4661,1,2,-1,8,5,-1,0,0,3579,0.20000000000000018,2679,53,4
7933,1,-1,3,5,11,1,0,0,1569,0.20000000000000018,664,-21,8
6863,1,4,2,7,11,1,0,0,5174,0.7999999999999998,3105,51,-2
7525,1,-3,1,2,9,1,0,0,1338,0.0,46,23,-9
1720,0,23,1,-3,-6,0,1,0,-2922,-0.20000000000000018,-1424,-3,-29
2773,1,-62,-1,8,12,0,0,0,4624,0.8000000000000007,2511,29,20
5800,1,-1,-2,2,1,-1,1,0,1639,0.0,1308,-8,21
3708,1,-3,2,0,5,1,-1,0,1567,0.6000000000000005,1637,33,17
7501,0,1,-2,-4,0,-1,0,0,-2349,-0.5999999999999996,-2678,-19,-22
276,1,0,0,-5,-4,0,0,0,-3156,-0.40000000000000036,-3287,-16,-14
1209,0,2,1,-4,-1,-1,0,0,-2185,-0.40000000000000036,-2480,-24,-22
7657,1,-1,-1,-1,-5,-1,1,0,-1963,-0.6000000000000005,-1936,-41,-10
9852,0,21,0,0,5,-1,1,0,-1314,-0.20000000000000018,-1708,4,-29
7709,0,-4,0,2,5,1,0,0,2061,0.40000000000000036,924,8,14
8861,1,-1,0,2,3,1,0,0,586,0.0,348,9,3
1055,1,-32,2,3,7,1,1,0,2850,0.6000000000000005,1646,16,30
5926,1,-28,3,3,4,0,-1,0,1807,0.0,1076,-6,9
927,1,3,3,5,16,1,0,0,2534,0.5999999999999996,2539,2,18
5667,1,29,0,3,3,1,0,0,1451,0.40000000000000036,1441,24,-9
3283,1,-10,1,5,5,1,1,1,6304,1.5999999999999996,5904,89,8
6454,1,1,0,1,2,-1,0,0,265,0.0,-267,-32,-7
129,0,-17,2,2,1,0,0,0,1221,0.0,462,18,4
2427,1,1,0,9,8,1,0,0,5351,0.7999999999999998,3549,23,-10
6606,0,12,-1,-1,2,0,1,0,-1912,-0.20000000000000018,-957,-54,-8
9660,0,-3,-4,-5,-5,1,0,0,-3903,-0.6000000000000005,-2516,-63,4
3141,1,-3,-3,6,5,-1,1,0,3037,0.8000000000000007,2677,32,2
9751,0,33,-7,1,1,-1,0,0,-784,0.40000000000000036,754,-43,-5
5190,1,9,-2,2,0,0,0,0,2879,0.5999999999999996,2522,16,17
5348,0,6,0,-4,-5,1,0,0,-673,0.0,-48,27,24
7097,0,1,2,2,0,-1,0,0,831,0.0,8,-4,-21
2046,0,1,0,-1,-5,-1,0,0,-1422,0.20000000000000018,345,-29,4
1026,0,7,-3,-5,-12,0,-1,0,-2623,-0.5999999999999996,-2312,-20,12
7725,1,24,0,-1,0,0,0,0,-980,-0.20000000000000018,-684,-20,0
3119,1,8,-3,3,-1,1,0,0,1936,0.0,1098,27,9
6765,0,-1,-2,-3,-7,-1,1,0,-2289,-0.6000000000000005,-2259,-14,-8
9724,0,-10,1,-4,-9,-1,0,0,-2150,-0.40000000000000036,-1318,-4,-31
8325,0,0,1,3,2,0,0,0,1092,0.20000000000000018,806,2,18
649,0,-3,4,4,1,-1,0,0,1651,1.0,3902,18,13
5613,0,4,1,0,2,1,0,0,-742,-0.20000000000000018,-750,8,-28
3900,0,22,1,5,4,1,1,0,2363,0.40000000000000036,2162,0,11
1088,0,-31,15,-5,-7,-1,-1,0,-2811,-0.7999999999999998,-2702,-22,-21
211,0,-1,-1,3,4,-1,0,0,862,-0.20000000000000018,-442,-18,0
3231,0,-22,-1,-1,-1,-1,1,1,396,-0.6000000000000005,-1813,-16,-28
332,0,26,-13,-5,-2,-1,0,0,-3274,-0.40000000000000036,-1385,-62,12
2846,1,-41,1,1,-1,0,1,0,2521,0.6000000000000005,3096,8,44
6651,1,-28,0,-1,-2,-1,0,0,-522,-0.20000000000000018,-577,2,-8
1180,1,9,2,7,9,0,0,0,3237,0.20000000000000018,2107,31,-7
3738,1,-45,0,-5,-3,-1,1,1,-1838,-0.39999999999999947,-1430,-22,-11
2540,1,1,-1,-1,-2,1,0,0,488,0.0,473,46,0
310,1,2,3,1,3,1,0,0,2092,0.5999999999999996,1763,53,-1
9213,0,9,-1,0,5,0,-1,0,52,0.0,554,-21,3
1964,1,-1,-1,2,0,0,1,0,822,0.40000000000000036,363,-3,18
9123,0,0,4,-2,-1,-1,0,0,-1356,-0.20000000000000018,-501,-16,-1
7876,1,-18,-3,0,-5,1,1,0,-369,-0.40000000000000036,-379,-14,20
9589,1,-4,2,1,-1,0,1,0,1023,0.40000000000000036,1754,10,7
232,0,0,3,0,-3,-1,1,0,474,0.39999999999999947,393,34,12
9547,0,5,0,-6,-3,-1,0,0,-2760,-0.40000000000000036,-1949,-29,1
6602,1,0,2,2,3,1,0,0,2657,0.7999999999999998,2468,29,16
2864,1,4,-1,9,18,-1,0,0,5337,0.8000000000000007,3334,60,-4
7990,0,-19,-3,1,1,1,0,0,-618,0.0,-413,-3,-13
4684,0,58,-4,-6,-7,-1,0,0,-4690,-0.8000000000000007,-3429,-53,-16
7956,1,-3,2,6,10,1,0,0,3823,1.0,3324,53,-1
5573,0,3,-3,-2,0,0,0,1,1549,0.0,-554,0,12
2033,0,-10,2,1,0,-1,0,0,752,0.40000000000000036,1388,-2,2
2719,1,-2,-1,-2,0,1,1,1,1111,0.0,26,-9,14
2996,0,-5,-4,-1,-3,-1,0,0,-482,0.0,-349,-36,1
3158,1,30,0,5,5,1,0,0,3172,1.0,2797,27,28
6440,1,-1,1,7,7,1,0,0,3391,0.6000000000000005,2897,15,-18
9568,0,5,-1,-4,-1,1,-1,0,-2227,-0.40000000000000036,-1077,-51,14
3967,0,3,-1,2,-3,0,0,0,1462,0.20000000000000018,249,30,1
3481,1,26,1,2,0,0,0,0,2588,0.40000000000000036,1628,48,24
3171,0,-8,0,-7,-1,1,0,0,-3593,-0.5999999999999996,-3240,-20,-8
8474,1,-3,-3,-2,-2,-1,0,0,-1249,-0.6000000000000005,-1518,33,-12
1736,1,3,0,1,-4,1,0,0,738,0.40000000000000036,1289,19,28
3507,1,-4,2,8,14,1,0,1,5477,0.8000000000000007,3692,45,3
6820,0,0,-2,6,5,1,0,0,4064,1.0,3736,51,2
3994,0,-3,2,2,0,1,0,0,1276,0.40000000000000036,1161,20,12
6433,0,-1,-2,1,-2,-1,1,0,147,0.0,1258,-19,0
5585,0,-71,3,0,2,1,0,0,54,0.0,-321,-5,6
2115,0,2,-1,-1,3,-1,0,0,-1400,-0.40000000000000036,-2239,-60,-4
5871,0,-1,-2,-2,4,1,0,0,-1001,-0.20000000000000018,-825,-20,-8
9013,1,-1,3,4,2,0,1,0,2195,0.0,554,33,3
7370,1,32,17,6,4,1,0,0,2185,0.40000000000000036,1440,18,8
6523,1,-2,0,0,0,1,-1,-1,-2545,-0.39999999999999947,-761,-37,-8
6090,0,1,2,3,0,1,0,0,-30,0.20000000000000018,1427,-11,15
8890,1,-17,-3,4,2,1,0,0,629,-0.20000000000000018,-887,-10,-9
3860,1,-1,-1,2,7,-1,1,0,846,-0.6000000000000005,-1893,-44,-15
7669,1,57,-2,5,7,1,0,0,2027,0.6000000000000005,2259,-10,15
6492,1,4,-1,-1,-5,-1,1,0,-1317,-0.20000000000000018,-1427,-3,-15
6421,1,0,1,3,5,1,1,0,2332,0.0,637,47,-22
464,0,2,3,4,7,0,-1,0,1417,0.40000000000000036,1016,-14,-12
4294,1,-1,-1,0,0,0,0,0,240,-0.40000000000000036,-903,-7,-3
4849,1,0,3,2,1,0,0,0,1441,0.40000000000000036,473,53,13
8876,0,57,1,0,-2,1,0,0,2,0.0,-365,0,-2
5127,0,2,0,3,2,0,-1,0,1762,0.6000000000000005,2377,17,3
8497,0,1,-1,4,6,-1,0,0,1886,0.8000000000000007,2653,-11,9
5216,1,-5,1,-2,-4,0,0,0,-1098,0.0,271,-9,5
6428,1,-3,1,-4,-1,-1,-1,0,-2190,-0.7999999999999998,-3375,-5,-13
9354,0,3,-1,-4,-2,-1,0,0,-2760,-0.40000000000000036,-2274,-61,10
4859,1,-2,-2,-5,-8,0,0,0,-2003,-0.20000000000000018,-1611,-3,-7
9236,1,6,-1,3,2,-1,-1,0,1535,0.0,220,-10,-1
4515,0,-21,-2,0,-4,0,0,1,1520,0.0,1110,37,5
8010,1,0,0,-6,-3,-1,0,0,-3268,-1.0,-3888,-6,-32
3039,0,-27,-1,-7,-6,1,0,0,-4927,-1.2000000000000002,-5216,-28,-18
661,1,-27,2,-1,-5,1,0,0,-464,0.0,-47,20,6
880,1,22,1,0,1,-1,1,0,994,0.0,-547,-20,15
7882,0,-69,2,4,3,0,0,0,2714,0.6000000000000005,2819,59,14
3774,1,5,1,2,4,1,-1,0,2006,-0.20000000000000018,346,17,12
1240,1,21,0,8,9,-1,-1,0,2593,0.7999999999999998,3690,-1,-5
2149,1,18,-1,4,6,0,0,0,1788,0.6000000000000005,1922,12,-1
564,0,-17,-4,-6,-4,-1,0,0,-3205,-1.2000000000000002,-3400,-26,7
9444,0,7,0,4,1,-1,1,0,1531,0.20000000000000018,1680,27,-1
7972,0,-4,5,0,5,0,0,0,-597,-0.40000000000000036,-1198,-37,-8
4955,1,3,-3,1,-2,0,0,1,1323,0.5999999999999996,1994,-5,-2
9676,1,6,-2,-1,-3,0,-1,0,-539,-0.20000000000000018,-852,14,-19
6935,0,1,1,-7,-4,0,0,0,-4379,-0.8000000000000007,-3811,-51,-4
9679,0,-5,3,2,8,-1,-1,0,384,-0.20000000000000018,-465,-10,-26
6379,0,5,1,8,10,1,0,0,5020,1.0,3785,54,0
6343,1,0,0,2,0,-1,0,0,752,0.20000000000000018,1146,25,-3
733,0,-2,0,1,3,-1,0,0,-1232,0.0,-272,-26,-12
4984,1,-1,0,-2,-4,0,0,0,-810,-0.20000000000000018,-730,-8,0
7429,0,3,2,3,3,1,0,0,1257,0.20000000000000018,1123,-3,-3
8853,1,12,2,0,1,-1,-1,-1,-1761,0.0,-226,-15,2
5528,0,0,0,-1,-3,1,0,0,-885,-0.20000000000000018,180,1,18
6410,1,0,1,-4,-5,-1,0,0,-1642,-1.1999999999999993,-4442,-10,-29
5054,1,13,2,11,17,1,0,0,5885,1.2000000000000002,4694,69,-9
5513,1,-6,1,4,2,-1,-1,0,1175,0.40000000000000036,963,5,-23
8786,0,2,-1,1,-1,0,0,0,-1174,-0.40000000000000036,-778,-26,10
8560,1,-6,1,0,-1,-1,0,0,-95,-0.39999999999999947,-1474,15,4
7940,0,-2,-1,-2,3,-1,0,0,-58,-0.20000000000000018,-1047,3,2
1521,1,10,0,1,0,-1,0,0,-245,-0.40000000000000036,-278,-26,0
2487,1,23,-12,-3,0,-1,0,0,-770,-0.6000000000000005,-1875,-15,-4
9263,0,65,0,0,-5,0,0,0,-251,-0.20000000000000018,560,-36,-1
6349,0,-15,0,1,1,1,0,0,-1342,0.0,-713,-49,5
9556,0,-3,-2,-3,-3,1,0,-1,-3572,-0.40000000000000036,-1330,-9,-1
702,1,5,1,5,5,1,1,2,4957,0.5999999999999996,3218,34,-5
9217,0,6,-4,4,4,1,-1,0,2436,0.20000000000000018,2608,32,4
963,1,56,-1,-5,-6,-1,1,0,-855,0.0,227,26,7
3004,0,28,0,0,2,-1,1,0,-99,0.20000000000000018,151,-19,-2
5496,0,-31,2,-1,-1,-1,-1,0,-144,-0.20000000000000018,-867,21,-16
3380,1,1,1,-8,-7,0,0,0,-5820,-1.0,-4066,-49,-59
4504,1,1,-4,-3,-4,-1,0,0,-1296,-0.1999999999999993,-382,-23,6
5061,1,3,0,3,-3,-1,0,0,428,0.40000000000000036,1015,-15,-7
4415,1,-27,1,1,0,-1,-1,0,465,0.40000000000000036,632,43,-9
4399,1,28,4,3,0,-1,0,0,2220,0.5999999999999996,2300,33,16
8440,1,0,-1,0,4,1,-1,0,90,-0.40000000000000036,-1069,-29,4
6207,0,0,-1,1,-2,1,0,1,2294,0.40000000000000036,2616,17,24
5788,0,-3,-1,-7,-9,0,0,0,-4800,-0.40000000000000036,-1308,-34,-5
3530,0,1,2,-6,-11,0,0,0,-2174,-0.20000000000000018,-117,4,0
4168,0,20,0,3,2,1,1,0,2104,0.0,1643,16,3
2228,0,0,3,-6,-9,1,-1,0,-2361,-0.20000000000000018,-1663,-1,3
7799,0,0,0,1,3,-1,-1,0,239,-0.40000000000000036,-709,41,-39
4173,1,33,2,-1,-8,-1,1,0,-1442,-0.20000000000000018,-1048,-5,-24
8701,1,-24,1,2,1,0,0,0,359,-0.40000000000000036,-772,-4,-17
347,0,13,3,-4,1,0,-1,0,-1751,-0.6000000000000005,-2784,-11,-14
1930,0,-3,3,4,7,0,0,0,1711,0.40000000000000036,1235,-8,5
2653,0,-27,-2,-1,-2,1,0,0,-1315,0.0,-1049,-22,6
6599,1,0,-4,2,0,0,0,0,-382,-0.40000000000000036,-247,-18,-11
6787,1,-1,-1,-1,0,0,0,0,209,0.0,250,-5,35
322,0,-4,3,-3,-4,1,0,0,-1075,0.0,73,21,9
193,0,-41,-2,-5,-8,-1,0,0,-2216,-0.5999999999999996,-2730,4,0
46,1,-1,1,9,7,0,0,0,5096,1.1999999999999993,3310,55,-5
5471,0,-19,2,-5,-4,-1,-1,0,-3739,-1.0,-3541,-53,-4
8850,0,-5,1,2,10,0,0,0,993,0.20000000000000018,425,10,4
7000,0,1,-2,2,3,1,0,0,517,0.20000000000000018,222,32,-29
1557,0,5,2,5,-2,1,0,0,3432,0.39999999999999947,2317,51,-1
6039,1,-42,-1,6,4,1,0,0,3108,0.7999999999999998,2974,51,-4
3543,1,0,1,3,2,1,0,0,1463,0.20000000000000018,1571,19,-15
9541,1,-4,-2,0,-1,-1,0,0,20,-0.6000000000000005,-1382,-3,-5
5295,1,1,4,2,9,1,0,0,1375,0.0,109,26,-1
9364,0,1,4,0,-3,0,0,0,-194,-0.6000000000000005,-1106,31,-12
1932,0,-9,2,-2,-5,1,-1,0,-1900,-0.20000000000000018,-1052,-11,15
6403,1,2,0,0,-2,1,-1,0,-164,-0.20000000000000018,94,36,-37
5020,0,0,-2,-8,-8,-1,0,0,-3366,-0.39999999999999947,-1822,1,3
5705,0,6,-2,7,8,1,0,0,3022,0.6000000000000005,2631,17,0
9389,1,21,3,2,4,1,0,0,669,0.0,-483,-32,17
200,0,0,2,3,6,-1,-1,0,229,-0.20000000000000018,-45,-38,-6
277,0,5,-4,-2,-4,1,1,0,-473,0.40000000000000036,383,22,9
7986,1,-2,0,4,5,1,0,0,1810,0.40000000000000036,1012,-7,8
4741,0,-21,0,3,7,-1,-1,0,124,-0.20000000000000018,-1526,-7,-16
6876,1,1,0,-1,-3,1,0,0,485,0.20000000000000018,219,14,47
4688,1,2,1,4,4,-1,0,0,2861,0.6000000000000005,2287,5,0
2171,0,-1,-4,-3,-8,-1,1,0,-1972,-0.40000000000000036,-1064,11,-10
2681,0,4,-1,3,5,1,-1,0,656,0.0,-718,-59,11
5869,1,6,-1,-4,2,0,0,0,-2880,-0.40000000000000036,-2174,-23,-17
7605,1,18,2,-2,-1,-1,0,0,-177,-0.40000000000000036,-308,-5,-7
7144,1,18,1,5,4,1,1,1,3863,0.8000000000000007,2639,47,1
6667,0,-2,3,-2,2,-1,0,0,-891,0.0,-768,-52,18
5778,1,21,1,4,12,1,0,0,3326,0.8000000000000007,3001,18,7
6019,1,48,5,2,8,-1,-1,0,1389,0.6000000000000005,1615,28,-6
6776,1,26,3,4,8,0,0,0,2336,0.6000000000000005,2323,43,-8
681,0,-58,2,-5,-6,1,-1,0,-1650,-0.40000000000000036,-1358,3,3
8748,0,1,0,-4,-10,0,-1,0,-3142,-0.6000000000000005,-2633,-8,-19
6468,1,0,-2,-2,-4,-1,0,0,-448,0.0,-163,-27,17
3726,0,2,2,-6,-12,-1,0,0,-2653,-0.40000000000000036,-376,19,-4
6445,0,-5,-3,-13,-14,0,0,0,-7527,-1.2000000000000002,-4309,-68,-2
9180,1,-4,-1,-1,-2,0,0,0,455,-0.20000000000000018,-1138,34,10
3291,1,-2,1,-4,-3,1,-1,0,426,0.20000000000000018,917,34,23
5722,1,-16,0,1,6,-1,1,0,1323,0.20000000000000018,183,21,-11
2769,1,-6,1,0,0,0,0,0,-1004,-0.5999999999999996,-2008,-39,-16
2615,1,65,-1,-6,-3,-1,0,0,-3584,-1.1999999999999993,-3248,-55,1
5736,0,-19,-2,-3,-2,-1,0,0,-1774,-0.7999999999999998,-2576,-15,-20
545,1,1,1,2,3,1,1,0,1095,0.0,94,-62,8
2068,1,20,-2,-1,0,-1,0,0,-834,-0.6000000000000005,-1333,17,-20
2910,1,-20,-1,2,2,0,-1,0,489,-0.20000000000000018,-1163,-31,-11
2967,0,-8,0,-3,-7,1,0,0,-1207,0.20000000000000018,606,5,15
4334,1,-12,0,2,1,1,1,0,1236,-0.20000000000000018,144,-14,-4
2216,0,-2,-3,0,-1,-1,-1,0,1336,0.0,1171,21,20
3519,1,5,-2,3,8,1,-1,0,941,-0.20000000000000018,-561,15,-16
4295,0,1,2,2,2,1,0,0,1780,0.0,1010,17,-6
1772,0,-7,-1,-3,-2,-1,1,0,-1476,0.0,-346,-39,15
9291,1,57,-2,1,2,0,0,0,620,0.6000000000000005,874,-9,-4
8318,0,-1,0,3,2,1,0,0,974,0.0,748,24,-17
5152,0,18,1,2,2,-1,0,0,1800,0.40000000000000036,713,46,-1
127,0,-21,2,2,1,1,0,0,976,0.40000000000000036,1599,10,19
5237,1,-1,-1,-1,-3,1,0,0,-747,-0.20000000000000018,-782,-29,20
9405,0,-24,-4,1,-1,-1,1,0,-417,-0.20000000000000018,-1028,-4,-26
5748,1,-20,-5,-5,-6,-1,0,0,-2541,-0.8000000000000007,-3552,22,-25
8790,1,-1,1,-3,-8,-1,0,0,-983,-0.20000000000000018,-1574,21,-30
2839,1,-2,-1,-2,-3,0,-1,1,517,0.0,-151,16,11
2936,1,-4,1,-1,0,-1,-1,0,568,-0.40000000000000036,-205,35,12
5191,1,-35,-1,-2,-2,-1,0,0,-407,-0.40000000000000036,-1257,-20,13
7428,0,-79,0,3,-1,1,0,0,482,0.20000000000000018,466,36,-29
1640,0,-6,2,3,0,-1,-1,-1,-612,0.0,549,1,-11
1546,1,-3,2,4,4,0,1,0,834,0.6000000000000005,1853,-44,18
2353,0,5,0,-1,0,1,0,0,59,0.20000000000000018,77,20,0
5995,1,-2,1,2,-1,-1,0,0,1980,0.5999999999999996,1777,34,21
1354,0,-6,1,-1,0,1,0,0,-689,-0.40000000000000036,-1431,-15,-4
5145,1,23,0,4,7,1,0,0,1970,0.20000000000000018,1999,-28,28
3057,1,-66,1,-1,2,1,1,0,-214,0.0,1004,11,21
4932,0,14,2,0,0,-1,1,0,-985,0.0,-93,-44,1
1897,0,62,-2,1,0,1,0,0,508,0.0,-183,25,-22
5838,1,-21,3,0,-1,1,0,0,-508,-0.40000000000000036,-1263,-22,8
2086,1,-2,2,-4,-3,-1,1,0,-3214,-0.40000000000000036,-2318,-45,5
3969,0,2,3,-6,-3,-1,-1,0,-3476,-0.8000000000000007,-4019,-23,-23
202,0,-5,0,-4,-1,1,0,0,-1787,0.0,-1135,-4,4
4389,1,2,-2,-2,-3,-1,0,0,-907,-0.6000000000000005,-1650,-18,-6
7644,0,-31,-1,5,9,-1,0,0,1841,0.0,-591,27,-45
4721,1,-5,2,6,9,0,0,0,3880,0.5999999999999996,2784,35,-1
6167,0,-24,1,-4,-1,1,0,0,-2489,-0.8000000000000007,-2828,-37,5
7266,1,4,-2,4,7,1,0,0,1894,0.20000000000000018,99,20,-9
9372,0,0,0,-1,4,1,-1,0,-142,-0.40000000000000036,-1193,-37,-7
5367,0,-3,0,4,2,-1,1,0,2488,0.6000000000000005,2722,61,-15
7983,1,-2,3,0,-2,0,0,0,282,-0.20000000000000018,399,4,-9
696,1,-3,2,0,1,-1,1,0,519,0.5999999999999996,1006,10,0
2061,0,3,4,0,1,-1,1,0,1113,0.40000000000000036,1392,53,-12
1658,1,-2,-1,-1,1,-1,0,0,-97,0.20000000000000018,165,2,-1
2280,0,-8,1,-2,1,-1,-1,0,355,-0.20000000000000018,-798,-10,-9
3096,0,4,1,1,-1,-1,0,0,782,0.7999999999999998,1903,21,21
2400,1,23,-4,4,5,1,0,0,2037,0.1999999999999993,-281,24,-14
7424,0,-1,-1,-4,-4,0,0,0,-3209,-0.7999999999999998,-2726,-45,5
2167,1,24,4,-3,-2,-1,0,0,-376,0.0,-71,10,0
1252,1,-4,3,0,-1,-1,0,0,-870,-0.20000000000000018,-1120,-33,-7
4891,1,-1,-3,3,5,1,0,0,2331,-0.20000000000000018,25,33,12
7928,0,-5,4,-4,-1,-1,1,0,-1817,-0.20000000000000018,-1035,-29,-4
6529,0,0,1,-3,-6,-1,0,0,-1754,-0.20000000000000018,-149,-18,3
1813,1,-2,3,5,6,1,0,0,3028,0.40000000000000036,1818,20,8
9540,1,3,0,-3,-4,-1,0,0,-2399,-0.40000000000000036,-2317,-37,-14
7318,0,-5,-3,-5,-5,-1,0,0,-3099,-0.40000000000000036,-1695,5,-24
6706,1,-4,5,3,7,-1,0,1,1844,0.20000000000000018,-34,-22,-5
5827,0,-83,-2,1,3,1,0,0,828,-0.20000000000000018,-804,20,-24
7069,1,4,-1,3,1,-1,1,0,1323,-0.20000000000000018,46,32,-19
2105,0,-25,-2,3,4,1,0,0,1783,0.40000000000000036,2066,17,4
9493,1,5,-2,2,4,-1,1,0,1928,0.40000000000000036,257,-32,4
3013,0,-5,5,1,2,1,0,0,1344,0.40000000000000036,1628,34,21
3853,0,3,2,-4,-2,0,0,0,-3473,-0.39999999999999947,-1314,-29,0
3838,0,9,-3,2,7,-1,0,0,897,0.0,366,20,-15
8551,0,70,1,-7,-13,-1,0,0,-3176,-0.5999999999999996,-2235,-23,4
2898,1,1,2,2,2,1,-1,0,1163,-0.20000000000000018,-1176,14,-7
3219,1,-4,0,6,7,-1,1,0,3248,0.6000000000000005,2152,42,-7
3461,1,-6,1,3,2,0,0,0,1011,0.0,17,-29,4
751,0,-3,-1,-9,-12,-1,0,0,-4929,-0.7999999999999998,-3345,-50,-12
6038,1,-1,1,2,3,1,0,0,1079,0.40000000000000036,784,4,-11
4931,0,10,-3,6,6,1,0,0,1693,0.40000000000000036,1287,-18,13
5577,1,-1,1,3,1,0,1,0,4074,0.7999999999999998,2842,70,32
4003,1,15,0,0,0,1,0,0,642,0.0,-3,2,20
7197,0,0,-3,-1,-3,-1,0,0,-706,0.0,-1460,9,0
