,FirstBlood,WardsPlacedDiff,WardsDestroyedDiff,KillsDiff,AssistsDiff,Dragons,Heralds,TowersDestroyedDiff,GoldDiff,AvgLevelDiff,ExperienceDiff,CSdiff,JungleMinionsKilledDiff
979,1,5,-2,6,6,0,0,0,2318,0.0,1656,-7,-1
87,0,-3,2,-3,1,1,0,0,-1763,-0.6000000000000005,-1864,-47,8
4630,1,2,0,-1,0,1,0,0,-1313,-0.40000000000000036,-1476,-34,-16
9172,1,-16,0,-1,-1,-1,0,0,-2485,-0.40000000000000036,-1570,-78,-1
6229,0,5,0,-1,-5,0,1,0,23,0.0,306,34,-8
8760,1,7,-2,7,5,1,0,0,2414,0.7999999999999998,2407,7,-1
8612,1,47,0,1,2,-1,0,0,109,0.40000000000000036,1368,-15,16
7416,1,4,-3,6,3,1,1,0,4526,0.5999999999999996,2759,59,40
3296,1,-4,1,3,5,1,0,0,569,-0.20000000000000018,-1349,-3,-17
7290,0,-20,0,2,2,1,-1,0,1178,0.20000000000000018,2223,49,4
6922,0,-3,3,-1,-4,1,0,0,-1085,-0.40000000000000036,-1716,-11,-28
8296,0,1,0,-4,2,-1,-1,0,-2892,-0.7999999999999998,-2716,-57,-20
1507,0,2,-5,-3,-7,1,0,0,-1332,-0.6000000000000005,-2004,-18,12
131,1,-23,3,3,8,1,0,0,817,0.20000000000000018,-94,12,-22
6316,0,2,-1,8,10,1,0,0,2685,0.20000000000000018,1151,-10,-3
2894,0,-35,2,5,6,-1,0,0,2170,0.39999999999999947,1207,23,1
2532,0,-3,-1,-1,-2,0,0,0,-1253,0.40000000000000036,933,-16,-2
6290,0,-6,1,-8,-8,-1,-1,0,-5088,-1.0,-3911,-56,3
8302,1,9,-2,-4,-3,1,1,0,-1127,0.20000000000000018,471,0,18
4527,1,-7,2,-2,-4,-1,0,0,-1443,0.0,-269,24,-4
4332,1,2,0,-1,-3,1,0,1,770,-0.20000000000000018,-46,-6,20
8867,1,36,-2,-2,-6,1,0,0,-222,0.0,17,-13,14
526,1,-4,-2,-1,-2,-1,-1,0,-405,-0.40000000000000036,-1523,-13,-1
4909,1,0,-2,-7,-7,-1,0,0,-3460,-0.5999999999999996,-2389,-19,-2
1330,1,-112,-1,4,5,0,-1,0,2569,0.40000000000000036,1891,25,0
7309,0,12,-8,4,5,0,0,0,2746,0.20000000000000018,999,13,8
150,1,-25,-2,2,2,1,-1,0,830,-0.20000000000000018,-1002,4,0
3670,1,5,0,3,5,0,0,0,1271,0.20000000000000018,531,6,8
8026,1,4,4,3,2,1,0,0,2432,0.40000000000000036,1875,8,20
2668,0,1,0,3,-3,0,0,0,535,0.0,776,-13,-20
5972,0,-23,3,-1,0,-1,-1,0,-439,-0.40000000000000036,-983,8,-12
6143,0,-26,-2,-1,-5,1,0,0,-89,-0.40000000000000036,-144,31,4
9202,0,72,0,-3,0,-1,0,0,-605,-0.20000000000000018,-782,-7,-20
5114,0,4,1,-4,-4,-1,0,0,-2222,-0.20000000000000018,-1252,-5,5
6342,0,-4,-1,-2,3,-1,-1,0,-518,-0.40000000000000036,-268,39,-15
4560,1,5,0,7,0,1,1,0,2875,0.40000000000000036,3178,11,-8
5505,1,0,3,2,1,1,1,0,1396,0.20000000000000018,2369,69,-13
895,0,0,1,-5,-5,1,0,0,-2793,-0.20000000000000018,-1055,-10,-8
6721,0,-1,0,-4,-13,-1,0,0,6,0.20000000000000018,1624,66,10
7194,1,0,-3,-3,1,-1,0,0,-2277,-0.5999999999999996,-2919,-58,-19
8276,0,2,1,-2,-7,1,0,0,-1495,0.0,330,9,4
5582,1,-3,-1,6,4,0,-1,0,2031,0.20000000000000018,1116,-19,16
6931,0,5,2,-6,-7,0,0,0,-1791,-0.20000000000000018,-1671,19,-7
7450,0,-2,2,-3,-8,1,-1,0,-1318,-0.20000000000000018,406,13,0
3601,1,22,-1,-2,-6,-1,1,1,811,0.40000000000000036,426,49,-20
7270,0,23,2,-2,1,0,0,0,-1127,-0.20000000000000018,-2006,-6,-11
4346,1,1,2,2,5,1,-1,0,2713,0.20000000000000018,464,59,-16
2830,1,1,-1,0,0,1,-1,0,1916,0.20000000000000018,1404,55,10
7369,1,-25,-2,1,3,-1,0,0,58,0.20000000000000018,203,-21,-1
1405,0,-28,0,6,9,-1,0,0,1788,0.20000000000000018,761,5,-16
3239,1,3,0,1,7,-1,0,0,2309,0.0,1211,40,-16
9450,1,-2,0,5,6,-1,0,0,2389,0.20000000000000018,892,42,-14
5537,0,8,-3,-1,0,0,0,0,-445,0.0,141,8,3
5058,0,-1,0,-3,-1,0,0,0,-758,0.0,313,28,5
2202,1,20,5,7,6,0,0,0,4185,0.5999999999999996,3858,55,-12
380,0,-1,-4,0,3,1,0,0,1076,0.20000000000000018,759,-2,15
4089,1,-74,1,4,2,0,0,0,3407,0.6000000000000005,3210,31,17
7368,1,3,-1,2,-1,-1,1,0,543,-0.40000000000000036,-624,24,-27
7186,1,70,-1,9,11,1,0,0,3965,0.7999999999999998,3505,9,11
9824,0,1,0,-4,-2,0,0,0,-2604,-0.20000000000000018,-1096,17,-16
511,0,-32,-4,-1,-4,1,0,0,286,0.0,17,-29,1
9205,0,-37,1,-1,-7,-1,0,0,-453,-0.20000000000000018,659,31,5
2504,1,3,-2,5,11,1,1,0,789,0.20000000000000018,1319,-4,-8
8216,1,4,-3,5,7,1,0,0,2299,0.20000000000000018,1804,-3,4
621,1,-32,6,1,10,-1,1,0,-431,0.0,-1022,-35,-7
4738,0,-2,1,-1,4,-1,-1,0,-932,0.0,-517,-31,10
4509,0,14,0,-3,-2,1,0,0,-793,0.0,606,-20,12
4524,0,-1,0,-1,-3,-1,-1,0,-126,0.40000000000000036,463,1,2
3879,1,0,-1,2,1,-1,0,0,716,0.0,601,8,-23
5345,1,-106,2,1,0,-1,-1,0,2783,0.40000000000000036,1603,61,12
2617,0,-33,4,0,1,0,1,0,1112,0.0,203,23,4
4938,0,5,-1,-4,-1,1,-1,-1,-3071,-0.40000000000000036,-2267,-39,0
8621,1,-23,-3,3,4,-1,1,0,936,-0.7999999999999998,-497,-24,-8
9641,0,53,1,-3,-5,-1,0,0,-2090,-0.20000000000000018,-916,-24,-16
8695,1,-28,8,-5,-6,0,0,0,-2059,-0.6000000000000005,-2345,-16,-13
1208,1,5,-2,-8,-7,0,0,0,-3184,-0.40000000000000036,-2345,-10,-5
4894,1,-1,1,6,8,0,0,0,4377,0.40000000000000036,1719,3,8
5533,1,-77,1,-3,-6,1,0,0,-2543,0.20000000000000018,-538,-20,21
6938,1,28,5,2,0,0,0,0,1547,0.20000000000000018,611,37,-13
8092,0,-4,3,-5,-7,-1,0,0,-3304,-0.20000000000000018,-1505,6,-27
7891,1,0,0,2,1,0,0,0,-537,-0.20000000000000018,29,-15,-6
3003,0,0,0,0,4,0,1,0,-1167,-0.20000000000000018,259,-42,10
7095,1,30,2,0,3,0,0,0,550,-0.39999999999999947,-371,-10,-2
4386,0,12,-2,2,4,0,0,0,3208,1.0,3285,49,18
9168,0,2,-3,-4,-4,0,0,0,-2824,-0.20000000000000018,-2021,-22,-16
7383,0,2,-3,-2,1,1,0,0,-716,0.20000000000000018,637,16,11
1701,1,12,-2,-2,-1,0,1,1,-429,-0.6000000000000005,-1821,-56,-3
6850,0,6,-3,-2,-3,0,0,0,-997,0.0,-330,6,-5
7044,0,0,0,-3,-2,0,0,0,-1110,-0.40000000000000036,-721,-12,-9
754,1,1,2,3,4,0,0,0,1474,0.40000000000000036,1001,27,-8
4577,1,31,5,4,3,0,0,0,1221,0.0,-172,16,-42
1690,0,0,3,7,13,1,0,0,4620,0.8000000000000007,2871,83,-5
9539,1,1,-2,-2,-5,-1,-1,0,-2219,0.0,-677,-23,-5
1727,0,-2,1,-1,-4,-1,0,0,-1183,-0.39999999999999947,-1425,-13,-13
3684,1,23,1,-1,6,1,0,0,438,0.0,196,-21,3
5660,0,8,-5,1,4,1,-1,0,464,0.20000000000000018,1383,2,1
8088,0,-4,-2,-6,-12,-1,1,0,-3259,-0.20000000000000018,-1311,-20,2
3499,0,6,-5,1,6,-1,0,0,-184,0.0,57,-41,-14
6489,1,1,0,11,14,1,0,0,2899,0.20000000000000018,1508,-18,-29
7621,0,-75,1,0,1,1,0,0,-325,-0.20000000000000018,-231,-15,0
1084,0,-2,1,2,5,-1,0,0,1579,0.20000000000000018,1223,-20,31
1173,0,-24,1,-4,-7,1,0,0,-2517,-0.40000000000000036,-1199,-49,25
7496,1,1,2,3,-4,1,1,0,1899,0.40000000000000036,2690,20,12
2439,0,0,2,-2,-6,-1,-1,0,-1413,-0.20000000000000018,-1302,-29,-16
6326,0,-8,0,-1,-3,1,0,0,-502,-0.40000000000000036,-413,-8,-4
4013,1,-1,1,-1,-3,-1,-1,0,1031,0.0,98,28,0
3992,1,-5,-1,1,6,1,0,0,930,0.0,567,9,21
1224,0,0,0,8,12,-1,0,0,2828,0.6000000000000005,1962,7,5
248,1,2,-1,2,1,1,0,0,1085,0.40000000000000036,1048,8,-1
3490,1,3,0,-4,-6,0,0,0,-862,-0.40000000000000036,-1596,6,17
8042,0,35,-2,-1,-3,1,0,0,-876,0.0,389,-33,9
9004,1,3,1,5,4,1,0,0,2813,0.40000000000000036,1222,13,3
5002,1,-23,13,6,3,1,1,0,3021,0.40000000000000036,2386,23,20
4383,1,-60,0,14,13,-1,-1,1,6413,1.1999999999999993,3952,8,0
565,0,-3,0,-3,3,-1,0,0,-2820,-0.8000000000000007,-2751,-52,-27
616,0,-22,-5,-1,0,0,0,0,186,-0.40000000000000036,-273,9,-3
1110,1,5,2,1,3,1,-1,-2,-1705,-0.40000000000000036,-1679,6,-20
2162,1,-62,1,7,5,0,1,0,2359,0.40000000000000036,1828,10,-15
4108,1,-16,-2,4,4,1,0,0,2171,0.40000000000000036,1839,45,0
4361,0,1,0,0,-1,-1,1,0,251,0.0,1074,-12,8
2944,1,-7,-3,3,4,1,1,0,453,0.20000000000000018,76,-16,-4
4857,1,-1,0,-4,-3,1,0,0,-2478,-0.40000000000000036,-2136,-21,-10
1664,1,-11,0,0,-2,-1,0,0,-631,-0.20000000000000018,337,-19,-12
5711,0,29,-4,-6,-6,-1,0,0,-5086,-1.0,-3284,-51,-11
1104,1,2,-3,-10,-8,-1,0,0,-4394,-1.0,-3817,-20,2
8221,1,-1,1,-1,1,1,0,0,-735,0.0,-742,-53,2
8711,1,49,-2,-1,2,-1,0,0,-849,-0.20000000000000018,-603,-13,6
4752,0,2,-2,-7,-6,-1,0,0,-2789,-0.20000000000000018,-1511,-21,-5
1779,0,2,-2,-8,-10,-1,0,0,-3410,-1.0,-3134,-23,16
4195,0,4,-3,-3,-8,-1,0,0,-2375,-0.40000000000000036,-2008,-24,9
4460,1,7,-1,1,7,0,0,0,684,0.20000000000000018,167,28,-14
4755,1,29,-12,7,5,-1,1,0,5229,1.0,5136,51,22
5804,0,-4,0,-2,-3,-1,0,0,-2142,-0.20000000000000018,-1742,-7,-43
1403,0,-3,-3,-10,-12,-1,-1,0,-5698,-0.7999999999999998,-3675,-39,7
2709,1,0,0,-3,-1,1,0,0,-1558,0.0,-500,9,5
663,0,-9,-2,1,-3,-1,0,0,1300,0.5999999999999996,3056,-13,35
240,0,4,-3,-4,-7,-1,0,0,-2635,-0.5999999999999996,-2694,-68,4
3983,0,2,-3,0,0,1,-1,0,-292,0.20000000000000018,-127,-7,-2
9783,0,6,-3,0,-2,1,1,0,656,0.0,526,3,23
22,0,1,-1,-2,-7,-1,0,0,-1254,0.0,-567,7,-4
552,1,75,-4,2,3,1,0,0,91,-0.20000000000000018,-339,-50,3
5999,1,-27,2,2,3,1,0,0,886,0.20000000000000018,684,-4,13
9224,0,-19,1,6,8,0,1,1,3761,0.6000000000000005,1269,-12,-7
79,0,-35,1,1,3,-1,-1,0,1807,0.40000000000000036,932,44,-14
5659,1,-2,-2,0,-7,1,0,0,1250,0.0,297,25,7
2005,1,-3,-3,3,6,1,0,0,841,-0.5999999999999996,-1456,-28,-11
7152,0,-2,-1,-2,-5,-1,0,0,-33,0.40000000000000036,1233,29,13
4081,0,-33,0,1,-1,1,-1,0,-79,0.0,-815,3,-8
8121,1,-18,-2,4,0,-1,0,0,2973,0.5999999999999996,1838,85,-19
5390,0,8,1,6,2,-1,1,1,2840,0.20000000000000018,1792,-1,-8
3264,0,-3,3,3,10,1,0,0,1964,0.0,1416,32,5
8495,1,-5,3,2,5,-1,0,0,2241,0.40000000000000036,1219,43,-25
1700,0,2,-5,2,0,-1,0,0,966,0.0,969,31,-7
8292,1,-11,-3,5,1,1,0,0,2805,0.6000000000000005,2754,-6,19
2243,1,-41,2,3,4,1,0,0,1074,0.20000000000000018,1004,5,-16
5835,1,-65,1,3,2,1,1,0,1101,0.20000000000000018,1147,21,5
3678,0,-36,-2,-3,-1,-1,0,0,-992,0.20000000000000018,-804,-8,11
8965,1,-6,-1,-1,-2,0,0,0,-618,0.20000000000000018,-669,1,-20
4841,1,-28,6,5,7,1,0,0,4957,0.7999999999999998,4440,64,5
8729,0,-71,0,2,0,-1,1,0,2799,0.6000000000000005,2965,35,16
7935,0,66,-1,-2,-5,-1,0,0,-189,-0.40000000000000036,-1118,43,-12
7453,1,1,-2,-5,-7,-1,0,0,-974,-0.40000000000000036,-1978,35,10
5693,1,2,2,2,8,-1,-1,0,2407,0.0,543,67,-20
7185,1,27,1,0,-7,1,1,0,411,0.0,-493,16,33
7488,1,51,4,2,2,1,0,0,1051,0.20000000000000018,797,-7,16
6119,0,18,4,-3,-6,-1,0,0,-1607,-0.20000000000000018,-215,9,-8
3196,1,102,0,-5,-5,0,-1,0,-2904,-0.6000000000000005,-2819,-26,-3
9378,1,-22,-3,-2,-8,-1,0,0,-2666,-0.20000000000000018,-1972,-14,-33
3946,1,-8,4,7,11,1,0,0,4371,0.6000000000000005,2705,12,20
2082,0,-3,2,-4,-4,1,0,0,-420,0.20000000000000018,1215,18,44
9480,1,1,1,-1,-4,0,0,0,-1667,0.0,-654,-59,12
416,1,22,-4,2,2,1,1,0,184,-0.20000000000000018,-131,-16,-8
7907,1,1,1,-1,1,1,-1,0,-769,0.20000000000000018,-217,3,0
4097,1,7,-4,-2,-8,0,0,0,-3441,-0.40000000000000036,-1876,-68,3
4457,1,0,0,1,1,0,0,0,700,0.0,814,10,7
4186,0,-1,0,-14,-19,-1,-1,-1,-7866,-1.2000000000000002,-5377,-36,0
3837,0,28,-3,5,4,1,0,0,2594,0.6000000000000005,2485,32,20
4423,0,-2,0,2,1,1,0,0,533,0.40000000000000036,1187,-1,-21
7078,1,-17,-1,4,5,1,0,0,2136,-0.20000000000000018,-50,-15,3
8188,0,-28,2,2,1,-1,0,0,-510,-0.20000000000000018,-837,-34,-15
5535,1,-5,2,-2,0,-1,0,0,-1964,-0.7999999999999998,-3104,-13,-40
6917,1,21,-3,4,3,0,0,0,2048,0.20000000000000018,1050,-16,-6
6539,1,-47,2,2,2,-1,0,0,956,0.0,-27,4,-27
6507,0,-5,-1,-2,-3,1,0,0,-874,-0.5999999999999996,-1635,-1,-9
6705,1,3,-3,3,8,0,1,0,299,0.20000000000000018,874,-17,0
9608,1,0,-1,11,12,-1,1,1,6744,1.2000000000000002,5355,53,-1
3073,1,4,-1,6,7,0,0,1,3763,0.20000000000000018,874,13,-12
2595,0,3,-1,-9,-8,0,-1,-2,-4859,-0.40000000000000036,-2956,-13,2
5001,0,-46,21,0,-1,-1,0,0,-680,0.0,410,-25,-10
5450,1,-12,2,1,-1,0,0,0,1128,0.0,498,20,6
9567,1,-19,2,1,-1,1,0,0,-299,-0.40000000000000036,-1889,17,-1
4592,1,-1,2,5,9,1,0,0,4692,0.8000000000000007,3644,23,47
160,1,-23,10,1,2,0,0,1,3464,0.1999999999999993,994,29,24
760,1,-15,3,2,5,1,0,0,1268,0.20000000000000018,1705,10,20
4009,1,80,-2,3,8,1,0,0,-125,-0.20000000000000018,537,-66,-5
2370,0,-24,3,-2,-4,-1,-1,0,-72,0.20000000000000018,529,30,-14
4886,1,7,-2,6,2,0,0,0,2455,0.20000000000000018,1940,10,21
8038,1,2,0,2,2,1,0,0,1794,0.0,927,10,0
8307,0,-2,-4,-2,-11,-1,-1,0,-2713,-0.6000000000000005,-1237,-40,-1
6155,0,2,-1,-3,-1,0,-1,0,299,-0.20000000000000018,-1051,8,-5
9485,0,-1,4,0,0,-1,1,0,806,0.0,371,-5,-1
8432,0,0,2,0,2,1,1,1,2831,0.6000000000000005,1855,51,15
8033,1,-11,-1,-6,-7,1,0,0,-2088,-0.40000000000000036,-2153,-3,-12
5815,0,-3,0,0,0,0,0,0,-206,0.0,290,45,-19
8321,1,-1,-1,4,4,0,1,0,2402,0.5999999999999996,2330,68,-10
4230,0,24,1,-2,-4,1,0,0,-772,0.0,-545,-1,-7
9663,1,23,4,1,3,-1,0,0,1678,0.40000000000000036,1857,77,-32
206,0,53,-4,-13,-17,1,0,-1,-7655,-1.2000000000000002,-4485,-60,24
3405,0,0,0,-1,-3,0,0,0,-2859,-0.20000000000000018,143,-69,3
1420,0,0,-1,-1,-4,0,0,0,-1193,0.0,-819,-28,13
3560,1,-5,2,9,6,1,0,0,3669,0.7999999999999998,3030,8,18
3527,0,-6,-2,-6,-5,-1,0,-1,-3397,-0.6000000000000005,-2492,-23,-4
6397,1,28,4,9,16,1,0,0,6876,1.7999999999999998,6535,58,24
7903,0,-6,3,-1,4,-1,0,0,-1275,-0.1999999999999993,-551,-7,0
2801,0,1,1,0,4,1,0,0,246,-0.20000000000000018,-549,-2,-4
815,1,-1,-1,1,1,1,0,0,-100,0.20000000000000018,219,-23,20
7193,0,-1,1,-1,-3,0,0,0,322,0.0,1046,18,6
6957,1,17,-13,3,-2,0,0,0,2105,0.40000000000000036,2310,40,8
3254,0,0,0,4,9,1,0,0,2256,0.40000000000000036,725,10,9
9490,0,-123,0,-2,0,1,-1,0,-1074,-0.20000000000000018,-1632,-21,-19
5131,1,2,0,8,8,1,0,0,3784,0.6000000000000005,2577,23,-8
9309,1,34,0,9,16,1,1,0,4319,0.6000000000000005,2388,-1,12
8826,0,-6,2,-4,-9,1,0,0,-2755,0.0,-869,-24,-1
3717,1,25,3,2,-1,1,0,0,377,0.0,372,-36,4
9162,1,24,-2,-2,-1,-1,0,0,-416,-0.6000000000000005,-1639,4,-5
3436,1,0,0,-1,0,-1,1,0,-412,0.0,-609,-14,21
8787,1,0,-2,1,-1,0,0,0,1179,-0.20000000000000018,-675,-11,11
1799,0,-23,0,-7,-4,-1,0,0,-2201,-0.6000000000000005,-2344,-19,13
2947,0,1,-1,-5,-4,-1,0,0,-4699,-1.2000000000000002,-4580,-54,-6
8400,1,2,7,7,7,1,1,1,6597,1.2000000000000002,4613,36,25
8657,1,4,1,-1,-3,0,0,0,382,0.0,-64,-15,16
9768,0,0,-2,-1,-7,-1,0,0,-954,-0.40000000000000036,-1007,-48,6
8831,0,-3,1,-4,-8,-1,0,0,-1739,-0.40000000000000036,-838,-7,8
405,0,-4,0,1,-3,1,0,0,-1295,0.0,-305,-51,4
4536,0,129,0,4,4,1,0,0,3036,0.8000000000000007,3251,75,12
6865,1,2,1,7,11,1,0,0,5525,0.6000000000000005,3383,35,12
8167,1,-2,0,1,-1,-1,1,0,1550,0.6000000000000005,910,21,6
7671,1,0,3,0,-4,0,-1,0,500,0.20000000000000018,1220,20,12
6103,1,14,2,0,-7,-1,1,0,124,0.20000000000000018,659,15,1
3591,0,-23,-2,0,2,1,0,0,772,0.40000000000000036,702,51,0
6999,1,-33,0,-2,-5,1,0,0,-1631,0.0,-1140,-35,6
6728,0,53,2,-2,0,-1,0,-1,-2446,-0.20000000000000018,-1508,-18,-29
4242,0,36,0,-2,0,1,-1,0,-1964,-0.20000000000000018,-1415,-35,-3
2583,0,1,1,3,3,-1,-1,0,1856,0.40000000000000036,1530,11,11
1263,0,-3,-1,-7,-9,-1,0,0,-3908,-0.40000000000000036,-2704,-18,-26
3953,1,0,-1,0,6,1,0,0,-475,-0.20000000000000018,-1451,-26,-4
1086,0,0,-1,-6,-10,-1,0,0,-1607,-0.20000000000000018,-1043,59,6
7187,0,1,-3,-9,-10,-1,0,0,-3441,-0.40000000000000036,-1825,-17,21
3391,0,6,1,0,3,0,0,0,633,-0.20000000000000018,-944,31,-15
5118,0,-5,-3,3,-3,1,0,0,1753,0.5999999999999996,2303,8,10
6867,1,1,3,2,2,1,0,0,-488,-0.40000000000000036,-1312,-51,8
9544,0,-25,11,-4,4,-1,0,0,-2907,-0.6000000000000005,-3389,-53,-25
1270,0,-36,-1,-7,-8,0,-1,0,-3194,-0.6000000000000005,-2675,17,-12
1017,0,8,-1,3,2,1,0,0,2851,0.20000000000000018,1313,42,2
9031,1,45,-2,-10,-16,-1,0,0,-4561,-1.5999999999999996,-5031,-20,-20
567,1,1,-1,4,3,1,1,0,1978,0.0,1595,65,-14
7246,0,0,1,-2,-4,1,-1,-1,-2042,-0.20000000000000018,-436,-12,48
5527,0,-26,3,3,-1,-1,1,0,1030,0.40000000000000036,914,26,4
6118,1,2,-3,-1,-5,1,1,0,290,0.20000000000000018,477,-5,21
5958,0,-2,-1,0,-2,-1,0,0,-879,0.0,254,-35,0
4786,0,-4,4,-5,-4,-1,0,0,-2276,-0.39999999999999947,-2192,-5,10
5939,0,20,1,-5,-5,-1,0,-1,-6282,-1.0,-4301,-67,-35
3399,1,-3,0,-2,0,1,0,0,-400,0.0,-1311,-18,-7
3782,1,3,0,-3,-3,-1,0,0,-1266,-0.20000000000000018,-1255,-23,-2
4892,0,-2,-1,0,1,0,-1,0,-444,0.0,-877,-18,0
1396,0,5,1,-1,-5,0,-1,0,1106,-0.20000000000000018,470,25,-2
1662,0,15,-1,-8,-8,-1,0,-1,-5490,-0.6000000000000005,-2476,-31,-1
1913,1,2,1,3,4,-1,0,0,-52,-0.20000000000000018,258,-52,14
2030,0,-7,-1,0,-5,-1,0,0,-1247,0.0,-835,-15,1
6813,0,2,1,6,7,-1,0,0,3201,0.20000000000000018,276,42,-24
9687,0,9,1,6,-1,1,0,0,1851,0.40000000000000036,2008,-6,-9
952,1,-22,0,5,5,0,0,0,2301,0.20000000000000018,603,11,8
8952,0,0,1,2,2,1,0,0,1342,0.40000000000000036,1886,26,12
2223,1,22,4,0,4,-1,0,0,505,-0.20000000000000018,-255,10,-25
3767,0,1,-2,2,3,-1,0,0,3111,0.40000000000000036,1587,51,-5
527,1,5,0,3,4,-1,0,0,2361,1.0,2502,46,0
5966,0,-3,-4,-4,-4,-1,1,0,-2466,-0.1999999999999993,-1449,-34,9
8899,1,-2,2,10,8,0,0,0,5452,1.1999999999999993,4510,39,14
8299,0,-10,-1,-7,-12,-1,0,0,-3191,-0.40000000000000036,-1620,-26,-15
2204,1,4,-1,0,-2,-1,0,0,-750,-0.20000000000000018,-906,-22,-20
8444,1,-10,0,0,6,0,-1,0,-778,-0.40000000000000036,-1358,-23,-19
8838,1,-2,-1,4,2,1,0,0,2957,0.40000000000000036,1677,34,11
2678,1,0,0,-1,-2,0,0,0,-602,0.0,-905,6,-21
6360,1,5,-3,3,3,1,1,0,2420,0.6000000000000005,2428,24,24
3361,0,-85,0,3,6,0,0,0,873,-0.20000000000000018,215,-26,-7
1656,0,1,0,-2,-6,-1,-1,-1,-4493,-1.0,-3830,-5,-64
2516,0,-2,-1,1,2,1,0,0,1753,0.40000000000000036,935,30,24
6430,1,-2,1,-7,-3,-1,0,0,-2952,-0.6000000000000005,-2963,-19,-10
2557,1,-7,-1,-4,-6,-1,0,0,-2442,-0.20000000000000018,-1250,-24,12
8875,0,5,-5,-1,2,1,0,0,-1093,-0.39999999999999947,-1958,-23,8
1588,0,-2,-3,-2,-2,-1,1,0,-2539,-0.20000000000000018,-943,-1,0
2016,0,1,3,0,6,1,-1,-1,-732,-0.20000000000000018,-813,-10,14
6275,1,-4,0,-5,-2,-1,-1,0,-2698,-0.40000000000000036,-2969,-21,-12
1175,1,-2,0,1,2,0,1,-1,-1063,0.0,-632,-60,0
1269,1,0,0,1,-2,1,0,0,960,0.0,-812,1,7
4019,1,1,1,6,3,0,0,1,5014,0.7999999999999998,3238,59,7
6835,0,6,0,4,6,1,0,0,3774,1.0,4377,57,32
7092,1,-9,3,11,10,1,1,0,4266,0.5999999999999996,2910,-19,23
5461,1,9,0,12,16,1,1,0,7125,0.39999999999999947,3657,67,14
2716,0,-1,3,1,2,0,0,0,1564,0.0,86,21,-6
8078,1,0,-1,3,4,1,0,0,2565,0.6000000000000005,1634,46,16
8841,0,1,1,2,2,-1,1,0,1784,0.40000000000000036,1193,32,-21
3306,0,-4,3,-3,1,-1,0,0,-2471,-0.20000000000000018,-2179,-50,0
5636,1,20,0,-2,-1,-1,0,0,-1404,-0.39999999999999947,-2296,-42,-7
412,1,-20,-2,-2,-9,-1,0,0,-67,-0.6000000000000005,-1341,21,20
6658,0,31,0,-2,-6,1,0,0,-511,-0.20000000000000018,303,-21,16
2165,0,15,4,-2,1,0,0,0,-1519,-0.6000000000000005,-1284,-29,1
830,0,-2,-5,-9,-8,-1,0,0,-4125,-0.6000000000000005,-2712,-35,3
4219,1,6,0,1,-2,-1,-1,0,8,0.0,84,-7,-5
7489,0,-3,5,-2,-3,0,0,0,-620,0.0,-147,0,-7
7974,0,-4,2,-9,-5,-1,0,0,-2889,-0.40000000000000036,-2882,28,-3
2541,1,-5,-1,1,-1,1,0,0,734,-0.20000000000000018,355,24,-1
2052,1,-22,-1,8,11,1,0,0,3199,0.6000000000000005,2629,10,15
581,1,35,2,8,7,1,0,0,1884,0.5999999999999996,1871,-20,24
1710,1,35,0,7,12,0,0,0,2554,0.39999999999999947,1453,-21,1
3412,1,2,2,4,8,1,0,0,2107,0.20000000000000018,1105,7,-4
3814,0,1,1,1,-2,-1,-1,0,1831,0.40000000000000036,994,24,17
2859,0,8,0,0,-1,1,0,0,118,0.20000000000000018,299,20,-26
8353,0,5,-3,-4,-4,-1,0,0,-2633,0.0,-1640,-7,-5
5360,1,-1,-1,2,5,-1,1,0,1187,0.20000000000000018,285,1,5
8217,0,-11,3,-2,-3,1,0,0,-1556,-0.40000000000000036,-3181,-9,-19
6348,0,0,-3,0,-2,0,0,0,-2006,0.0,-101,-52,-6
3180,0,1,-2,-12,-17,-1,-1,0,-5924,-0.6000000000000005,-3368,-29,-3
7244,0,1,-2,-5,-7,0,0,0,-3056,-0.40000000000000036,-2462,-43,10
3410,1,0,-1,-3,-11,1,1,1,-430,-0.40000000000000036,-1028,-14,19
7322,0,-42,3,-4,-2,-1,0,0,-2955,-0.6000000000000005,-3054,-22,-14
6953,0,4,-2,-1,-1,1,0,0,-867,-0.20000000000000018,62,-26,15
3523,0,0,1,0,0,-1,0,0,447,0.40000000000000036,609,17,13
9586,1,2,-4,-1,-4,1,1,0,-493,-0.40000000000000036,-986,20,-1
3596,0,-6,-1,-3,-6,-1,-1,-1,-3346,-0.40000000000000036,-1685,4,2
3069,1,28,-20,0,-3,1,1,0,-826,0.20000000000000018,38,4,-10
7325,1,1,1,5,4,1,0,0,2153,0.0,799,4,-11
1388,0,-5,1,-1,-1,-1,0,0,-732,0.0,750,10,-5
5982,0,-26,-1,-8,-5,-1,0,0,-4770,-1.0,-3411,-53,-26
7791,1,5,2,6,11,1,0,0,2658,0.6000000000000005,1915,17,2
3724,0,-19,-4,-3,-5,-1,0,0,-2290,0.0,-1334,-31,2
807,0,-3,1,1,-1,0,0,0,557,-0.20000000000000018,1061,17,8
3045,0,21,1,2,2,0,0,0,152,0.0,-486,-30,23
7952,1,4,-2,0,-1,-1,0,0,266,0.40000000000000036,1738,5,-4
8117,0,23,-3,-3,-7,-1,0,0,-1729,0.20000000000000018,-437,-36,7
